6.2787829418963544e7;2.2263383811332434e6;379062.2183958564;6.056149103783035e7;1.2099355057994917e7
6.2787409953875184e7;2.225642577285457e6;404165.18458265794;6.056176737658974e7;1.211423388516231e7
6.2787451344012976e7;2.2258652605273305e6;401122.56255086523;6.056158608348567e7;1.2097647241114529e7
6.278768331052825e7;2.226275374322368e6;406679.01111723843;6.056140793620591e7;1.2106218498205984e7
6.278748556159259e7;2.22562885328827e6;403413.2340970086;6.0561856708304346e7;1.2106260931845753e7
6.278770472686594e7;2.2260762774943244e6;403708.261617756;6.056162844937164e7;1.2106241973440256e7
6.2787570070959e7;2.2263828452383126e6;376111.78905134014;6.056118722572072e7;1.211677271435276e7
6.278752690830898e7;2.2256662691175784e6;401282.0568347949;6.056186063919144e7;1.2091937476566568e7
6.27871560032994e7;2.2256075678984807e6;403391.94870721933;6.056154843540096e7;1.2096800867856814e7
6.278738096726677e7;2.225752114585298e6;403877.3021582861;6.056162885268154e7;1.2094560551177412e7
